kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.413**2,0.085254333795856,0.291983447811440,-519.549245595205321,0.251397687141310,-0.143752712209856,-0.348943964440217,-110.550582509377975
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.006988800865578,0.083599048233687,-524.196473680923077,0.083097228477783,0.918251346079630,0.889419102507200,-9.844176933351960
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.0278, periodicity=5.8e-05)",0.040334388943644,0.200834232499453,-519.930149287117956,0.190974004071048,0.397643298384250,0.361805692421491,-43.109440596985330
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1.18e+03, nu=1.5)",0.046405678699040,0.215419773231336,-519.935368553441435,0.204905541377460,0.319002265575183,0.265742192687628,-51.451024458973912
RBF(length_scale=1),RBF(length_scale=634),0.040333782118888,0.200832721733506,-519.930148982092192,0.190972561331734,0.397651185993426,0.361815293957935,-43.108610740450388
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e+05, length_scale=634)",0.040341415891277,0.200851726134672,-519.930148996293724,0.190990949252261,0.397541920560179,0.361694507943518,-43.117629432340749
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.333320070000000,0.577338782691757,-520.847242636013675,0.251397687141310,-3.969605281786897,-4.273985223202193,-364.680106827461088
1**2 * 1**2,0.642**2 * 0.642**2,0.085254318648414,0.291983421872567,-519.549245595205321,0.251397687141310,-0.143752544148063,-0.348943724768524,-110.550557715399606
1**2 + 1**2,0.412**2 + 0.00803**2,0.085254340379931,0.291983459086180,-519.549245595205321,0.251397687141310,-0.143752785260584,-0.348944068617307,-110.550593286470843
1**2 * DotProduct(sigma_0=1),0.00323**2 * DotProduct(sigma_0=1e-05),0.008773197859213,0.093665350366148,-519.045504321180488,0.059193882463185,0.801504344901013,0.861185328955080,0.954051570822697
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.006988538785662,0.083597480737531,-524.196503791592932,0.083095604076980,0.918254220658695,0.889423249289020,-9.843743249797262
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.423**2 * ExpSineSquared(length_scale=1, periodicity=1)",0.063082959870313,0.251163213608826,-519.529956478571648,0.208351646054325,0.204565778381951,0.001864489612381,-88.739387081992945
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=0.0787, periodicity=5.06e+04)",0.040336441500203,0.200839342510880,-519.930155333039920,0.190978869821908,0.397619172000724,0.361773215670364,-43.112608829142978
"1**2 * Matern(length_scale=1, nu=1.5)","0.421**2 * Matern(length_scale=534, nu=1.5)",0.069043685677465,0.262761651839580,-519.537372718719553,0.220752382025718,0.112527225069894,-0.092449602624784,-94.830557271143050
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1.18e+03, nu=1.5)",0.046405767008144,0.215419978201057,-519.935372440193987,0.204905794173817,0.319000649489546,0.265740795409308,-51.451078967203976
1**2 * RBF(length_scale=1),0.424**2 * RBF(length_scale=277),0.061247254076322,0.247481825749532,-519.528153085437452,0.204269093380144,0.232742442188053,0.030910101032227,-86.839713263285532
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=634),0.040333882362262,0.200832971302678,-519.930152887779514,0.190972857548827,0.397649417036600,0.361813707848596,-43.108681888000092
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.424**2 * RationalQuadratic(alpha=2.87e+04, length_scale=277)",0.061246438432761,0.247480177858270,-519.528153287187251,0.204267190304721,0.232757483448467,0.030923006622001,-86.839226045537117
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1.76e+04, length_scale=634)",0.040330948120255,0.200825665989821,-519.930152955316430,0.190965784721175,0.397691604489778,0.361860135142900,-43.105241975396005
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.333320070000000,0.577338782691757,-520.847120926641082,0.251397687141310,-3.969605281786897,-4.273985223202193,-364.680106827461088
1**2 + WhiteKernel(noise_level=1),0.413**2 + WhiteKernel(noise_level=1e-05),0.085254362456985,0.291983496891493,-519.549369433249922,0.251397687141310,-0.143753030206941,-0.348944417933374,-110.550629423119148
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1e-05),0.067233952576124,0.259295107119522,-529.851933446848761,0.259188802980005,0.332931864322189,-0.063814946348587,-120.215872192426374
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1e-05),0.006988844755461,0.083599310735564,-524.543043707101560,0.083097437014349,0.918251346122874,0.889418408055783,-9.844317689036963
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) * ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.006988800857632,0.083599048186160,-524.196473681124189,0.083097228430827,0.918251346148028,0.889419102632933,-9.844176917553098
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.004374270893280,0.066138271018220,-525.171197449896454,0.064386327053080,0.940943043538277,0.930787725883294,-4.670746847845650
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1e+05, nu=1.5)",0.003368102494829,0.058035355558739,-524.341091795241937,0.057840627615838,0.951167876309850,0.946707911143905,-2.890979200161647
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) + Matern(length_scale=1e+05, nu=1.5)",0.004374257530121,0.066138169993744,-525.171198756522813,0.064386225997642,0.940943143171810,0.930787937323003,-4.670718092701938
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1e-05) * RBF(length_scale=1e+05),0.005322806173552,0.072957564196951,-524.249481299254512,0.072585878173445,0.932884552479830,0.915779445548286,-6.572245680317422
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=7.87e-05) + RBF(length_scale=1e+05),0.004374266477523,0.066138237635450,-525.171197886117852,0.064386293641134,0.940943076242552,0.930787795751973,-4.670737314939181
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.005418923174778,0.073613335577043,-524.247969399034787,0.073225731510251,0.932369142168465,0.914258626102387,-6.807546614855882
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.004374263540036,0.066138215428268,-525.171198002670053,0.064386272765552,0.940943108654989,0.930787842230617,-4.670732481379743
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=1.5e-05) * WhiteKernel(noise_level=1e-05),0.333320070000000,0.577338782691757,-523.313131105165212,0.251397687141310,-3.969605281786897,-4.273985223202193,-364.680106827461088
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) + WhiteKernel(noise_level=1e-05),0.006988800865473,0.083599048233059,-524.196598126750359,0.083097228477234,0.918251346079736,0.889419102508863,-9.844176933047713
"ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=3.05e+03, periodicity=1.49) * ExpSineSquared(length_scale=0.121, periodicity=3.3e+04)",0.040339579249893,0.200847153950194,-519.930156039403073,0.190986166561551,0.397583235991046,0.361723568358399,-43.117585991438567
