kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,5.76**2,26.729280189228191,5.170036768653410,-537.683414648427515,5.043044105277585,-0.000004854619236,-0.050997615441859,-1368.623453558405117
DotProduct(sigma_0=1),DotProduct(sigma_0=2.12),1.029585411125438,1.014684882673157,-365.369007772236046,0.976027592840209,0.970081200950518,0.959516612332021,-76.924334006440162
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.155, periodicity=5.21e-05)",5.057490195707944,2.248886434595563,-415.612770726845952,1.885812973705773,0.939060047047213,0.801139046836296,-633.519416873008026
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=72.4, nu=1.5)",5.429416874249693,2.330110914581041,-418.621427414470531,1.972385917296862,0.934550000128917,0.786514857576455,-680.098322188883685
RBF(length_scale=1),RBF(length_scale=60.3),5.054861645168660,2.248301947063307,-415.586810680910276,1.885000962794207,0.939101367210445,0.801242401671492,-633.217867678907055
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e+05, length_scale=60.3)",5.054864885558957,2.248302667693778,-415.586842810197936,1.885001964691955,0.939101315927108,0.801242274259064,-633.218238408606339
WhiteKernel(noise_level=1),WhiteKernel(noise_level=44.7),73.002075344999994,8.544125194834168,-581.370787681465686,5.043044105277585,-1.553400623043205,-1.870447934502249,-4259.907767288327705
1**2 * 1**2,0.358**2 * 16.1**2,26.729280166349916,5.170036766440826,-537.683414648420467,5.043044105277585,-0.000004854609668,-0.050997614542283,-1368.623449909330702
1**2 + 1**2,0.00385**2 + 5.76**2,26.729280186198345,5.170036768360390,-537.683414648426719,5.043044105277585,-0.000004854617966,-0.050997615322725,-1368.623453075134876
1**2 * DotProduct(sigma_0=1),0.0918**2 * DotProduct(sigma_0=22.8),1.016739771586131,1.008335148443280,-363.477998100594846,0.970509278430022,0.970012805420032,0.960021703992891,-74.659604533741472
1**2 + DotProduct(sigma_0=1),2.04**2 + DotProduct(sigma_0=0.57),1.029585395634606,1.014684875039835,-365.369007772236387,0.976027583140943,0.970081200814962,0.959516612941122,-76.924331119995784
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","7.6**2 * ExpSineSquared(length_scale=0.00585, periodicity=1e+05)",0.307738791186384,0.554742094298228,-362.346983210118083,0.522379134553464,0.996196460155023,0.987899684038398,-37.329972428655303
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","5.86**2 + ExpSineSquared(length_scale=0.00287, periodicity=1e+05)",2.593613940123423,1.610470099108774,-388.589628988286393,1.515793507105160,0.966481960773093,0.898018874913624,-317.765869043338114
"1**2 * Matern(length_scale=1, nu=1.5)","9.86**2 * Matern(length_scale=240, nu=1.5)",0.051730069899788,0.227442454040111,-363.046992514722319,0.222165018238723,0.997907049165395,0.997965969164661,-1.189461555429378
"1**2 + Matern(length_scale=1, nu=1.5)","5.85**2 + Matern(length_scale=48.9, nu=1.5)",2.941326383144213,1.715029557513285,-391.792030987809881,1.614634093373851,0.961794119581748,0.884346791494722,-359.932719328797361
1**2 * RBF(length_scale=1),7.6**2 * RBF(length_scale=93.1),0.307736548934694,0.554740073308837,-362.346979946946249,0.522377516212715,0.996196441670825,0.987899772203929,-37.329557957649598
1**2 + RBF(length_scale=1),5.86**2 + RBF(length_scale=45.6),2.593640491683325,1.610478342506761,-388.589616647468233,1.515800114901679,0.966481926572693,0.898017830903985,-317.770036387292407
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","7.6**2 * RationalQuadratic(alpha=1e+05, length_scale=93.1)",0.307724913945064,0.554729586325684,-362.346982807156621,0.522368118964003,0.996196398514018,0.987900229692730,-37.327561663945978
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","5.86**2 + RationalQuadratic(alpha=1e+05, length_scale=45.6)",2.593644353174084,1.610479541370856,-388.589661639709277,1.515801259964483,0.966481867405223,0.898017679069834,-317.770483869902819
1**2 * WhiteKernel(noise_level=1),40.4**2 * WhiteKernel(noise_level=0.0274),73.002075344999994,8.544125194834168,-581.370787681465686,5.043044105277585,-1.553400623043205,-1.870447934502249,-4259.907767288327705
1**2 + WhiteKernel(noise_level=1),5.76**2 + WhiteKernel(noise_level=11.5),26.756239765378968,5.172643402108729,-504.976222543981919,5.043044105277585,-0.000022539436936,-0.052057668314484,-1372.904705213771194
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=0.0266) * DotProduct(sigma_0=0.0231),3.015225899945993,1.736440583477014,-372.384445739030184,1.597394474989736,0.957275445307327,0.881441056084299,-358.586784952190840
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=7.13e-05) + DotProduct(sigma_0=2.12),1.029641283960494,1.014712414411342,-365.713462504168888,0.976051591116971,0.970081456397372,0.959514415407300,-76.934061541731282
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) * ExpSineSquared(length_scale=24.8, periodicity=367)",0.675610221629375,0.821955121420491,-362.904014657787684,0.787189928612060,0.995253553785660,0.973434947485538,-93.695819172252001
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=0.000275) + ExpSineSquared(length_scale=0.0194, periodicity=1)",0.188648363452050,0.434336693651423,-363.282867017721458,0.407715333365405,0.994522080204679,0.992582329986386,-13.289665613062267
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1.37e+03, nu=1.5)",0.091219682926965,0.302025963994762,-363.745845000183976,0.287387953327591,0.997195240139929,0.996413234155245,-5.453316910565021
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=0.865) + Matern(length_scale=46.4, nu=1.5)",0.285285171711713,0.534120933601851,-363.644762683408317,0.503560134956979,0.993543358920334,0.988782562303688,-25.957267299926393
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1.39e-05) * RBF(length_scale=359),0.382849839532533,0.618748607701490,-364.000585966577887,0.589418145034648,0.996380609912309,0.984946311102566,-49.940875977989435
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=0.711) + RBF(length_scale=35.5),0.211765613439430,0.460179979398745,-363.258763433634499,0.434156009821959,0.994667270970261,0.991673357711776,-17.430001313718201
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) * RationalQuadratic(alpha=0.00382, length_scale=1.43e+03)",0.057573455234293,0.239944692031920,-363.015214984465445,0.239843539115618,0.997039682585383,0.997736206746474,0.409596624568903
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=0.711) + RationalQuadratic(alpha=1e+05, length_scale=35.5)",0.211766238145451,0.460180658160956,-363.258768245237889,0.434156605935814,0.994667259205464,0.991673333148281,-17.430067289970424
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) * WhiteKernel(noise_level=0.00397),73.002075344999994,8.544125194834168,-524.910183964681892,5.043044105277585,-1.553400623043205,-1.870447934502249,-4259.907767288327705
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=2.12) + WhiteKernel(noise_level=1e-05),1.029585377168879,1.014684865940593,-365.369086349853319,0.976027571599283,0.970081200653700,0.959516613667196,-76.924327680408851
"ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.0138, periodicity=0.167) * ExpSineSquared(length_scale=8.69e+04, periodicity=0.00105)",5.053789183475475,2.248063429593453,-415.587016129111532,1.884820496113121,0.939097903126450,0.801284570958289,-633.035362095309665
"ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.00302, periodicity=1e+05) + ExpSineSquared(length_scale=3.05e+03, periodicity=0.000467)",3.572363309540336,1.890069657324919,-397.798193380988266,1.695545045179067,0.961905245831406,0.859534364814959,-461.679586767211617
"ExpSineSquared(length_scale=1, periodicity=1) * Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=0.00888, periodicity=1) * Matern(length_scale=1e+05, nu=1.5)",5.054128468610646,2.248138889973359,-415.586895817353764,1.884876822134285,0.939099103763385,0.801271230237346,-633.093406251355987
"ExpSineSquared(length_scale=1, periodicity=1) + Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=0.00361, periodicity=1e+05) + Matern(length_scale=80.1, nu=1.5)",3.121588254766579,1.766801702163143,-390.238727442885875,1.539111379576229,0.976234211306981,0.877258879067266,-431.161608318269032
"ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=1)","ExpSineSquared(length_scale=320, periodicity=6.48e+03) * RBF(length_scale=60.3)",5.054867491489934,2.248303247226658,-415.586810681077225,1.885001962072519,0.939101383971180,0.801242171793632,-633.218856360617792
"ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=1)","ExpSineSquared(length_scale=0.0199, periodicity=1) + RBF(length_scale=60.7)",3.012108602708710,1.735542740098529,-389.348438081043355,1.506140639897819,0.976432149763325,0.881563628482052,-414.145030276846853
"ExpSineSquared(length_scale=1, periodicity=1) * RationalQuadratic(alpha=1, length_scale=1)","ExpSineSquared(length_scale=119, periodicity=3.68e+04) * RationalQuadratic(alpha=1e+05, length_scale=60.3)",5.054863369133074,2.248302330455821,-415.586842810377107,1.885001705497991,0.939101311579246,0.801242333885061,-633.217981961853866
"ExpSineSquared(length_scale=1, periodicity=1) + RationalQuadratic(alpha=1, length_scale=1)","ExpSineSquared(length_scale=0.0101, periodicity=0.25) + RationalQuadratic(alpha=1.47e+03, length_scale=3.49e+04)",3.571496632204079,1.889840372148949,-397.798178310127582,1.695340792213592,0.961905771362425,0.859568442642993,-461.541830327041566
"ExpSineSquared(length_scale=1, periodicity=1) * WhiteKernel(noise_level=1)","ExpSineSquared(length_scale=0.0115, periodicity=0.00222) * WhiteKernel(noise_level=44.7)",73.002075344999994,8.544125194834168,-581.370787681465686,5.043044105277585,-1.553400623043205,-1.870447934502249,-4259.907767288327705
"ExpSineSquared(length_scale=1, periodicity=1) + WhiteKernel(noise_level=1)","ExpSineSquared(length_scale=0.00379, periodicity=1e+05) + WhiteKernel(noise_level=1.3e-05)",5.055027904492106,2.248338921179835,-415.586920415182647,1.885029543723425,0.939101689430843,0.801235864340473,-633.245532181399426
"Matern(length_scale=1, nu=1.5) * Matern(length_scale=1, nu=1.5)","Matern(length_scale=113, nu=1.5) * Matern(length_scale=113, nu=1.5)",5.333851471654649,2.309513254271265,-417.852260314141461,1.951266503243395,0.935767929871585,0.790272497495491,-668.302927454702626
"Matern(length_scale=1, nu=1.5) + Matern(length_scale=1, nu=1.5)","Matern(length_scale=73.2, nu=1.5) + Matern(length_scale=73.2, nu=1.5)",3.271706764304970,1.808785991847839,-391.354465743791252,1.579633639593370,0.975809417546810,0.871356206251478,-454.045896313549918
